"Device: USB-1608FS"
"Serial Number: 7844"
"Channel Count: 2"
"Sample Count: 7192"
"Start Time: 10/24/2019 10:54:41.000 AM"
"Scan Rate: 1000"
"Sample","Date/Time","AI0 (V)","Torr (V)"
"64","10/24/2019 10:54:41.064 AM","-0.282","4.475"
"65","10/24/2019 10:54:41.065 AM","-0.282","4.476"
"66","10/24/2019 10:54:41.066 AM","-0.281","4.476"
"67","10/24/2019 10:54:41.067 AM","-0.282","4.476"
"68","10/24/2019 10:54:41.068 AM","-0.281","4.476"
"69","10/24/2019 10:54:41.069 AM","-0.281","4.476"
"70","10/24/2019 10:54:41.070 AM","-0.280","4.475"
"71","10/24/2019 10:54:41.071 AM","-0.280","4.476"
"72","10/24/2019 10:54:41.072 AM","-0.280","4.475"
"73","10/24/2019 10:54:41.073 AM","-0.280","4.476"
"74","10/24/2019 10:54:41.074 AM","-0.280","4.476"
"75","10/24/2019 10:54:41.075 AM","-0.279","4.476"
"76","10/24/2019 10:54:41.076 AM","-0.280","4.476"
"77","10/24/2019 10:54:41.077 AM","-0.279","4.476"
"78","10/24/2019 10:54:41.078 AM","-0.278","4.477"
"79","10/24/2019 10:54:41.079 AM","-0.278","4.476"
"80","10/24/2019 10:54:41.080 AM","-0.278","4.477"
"81","10/24/2019 10:54:41.081 AM","-0.278","4.477"
"82","10/24/2019 10:54:41.082 AM","-0.277","4.476"
"83","10/24/2019 10:54:41.083 AM","-0.277","4.477"
"84","10/24/2019 10:54:41.084 AM","-0.277","4.477"
"85","10/24/2019 10:54:41.085 AM","-0.276","4.477"
"86","10/24/2019 10:54:41.086 AM","-0.276","4.476"
"87","10/24/2019 10:54:41.087 AM","-0.276","4.477"
"88","10/24/2019 10:54:41.088 AM","-0.277","4.477"
"89","10/24/2019 10:54:41.089 AM","-0.276","4.477"
"90","10/24/2019 10:54:41.090 AM","-0.276","4.477"
"91","10/24/2019 10:54:41.091 AM","-0.276","4.477"
"92","10/24/2019 10:54:41.092 AM","-0.276","4.477"
"93","10/24/2019 10:54:41.093 AM","-0.276","4.478"
"94","10/24/2019 10:54:41.094 AM","-0.275","4.478"
"95","10/24/2019 10:54:41.095 AM","-0.276","4.478"
"96","10/24/2019 10:54:41.096 AM","-0.276","4.478"
"97","10/24/2019 10:54:41.097 AM","-0.275","4.478"
"98","10/24/2019 10:54:41.098 AM","-0.275","4.478"
"99","10/24/2019 10:54:41.099 AM","-0.276","4.478"
"100","10/24/2019 10:54:41.100 AM","-0.276","4.478"
"101","10/24/2019 10:54:41.101 AM","-0.275","4.478"
"102","10/24/2019 10:54:41.102 AM","-0.275","4.478"
"103","10/24/2019 10:54:41.103 AM","-0.275","4.478"
"104","10/24/2019 10:54:41.104 AM","-0.276","4.477"
"105","10/24/2019 10:54:41.105 AM","-0.276","4.478"
"106","10/24/2019 10:54:41.106 AM","-0.276","4.478"
"107","10/24/2019 10:54:41.107 AM","-0.277","4.479"
"108","10/24/2019 10:54:41.108 AM","-0.276","4.478"
"109","10/24/2019 10:54:41.109 AM","-0.278","4.478"
"110","10/24/2019 10:54:41.110 AM","-0.278","4.477"
"111","10/24/2019 10:54:41.111 AM","-0.278","4.478"
"112","10/24/2019 10:54:41.112 AM","-0.278","4.478"
"113","10/24/2019 10:54:41.113 AM","-0.278","4.478"
"114","10/24/2019 10:54:41.114 AM","-0.278","4.478"
"115","10/24/2019 10:54:41.115 AM","-0.278","4.478"
"116","10/24/2019 10:54:41.116 AM","-0.278","4.478"
"117","10/24/2019 10:54:41.117 AM","-0.279","4.477"
"118","10/24/2019 10:54:41.118 AM","-0.278","4.477"
"119","10/24/2019 10:54:41.119 AM","-0.279","4.478"
"120","10/24/2019 10:54:41.120 AM","-0.279","4.478"
"121","10/24/2019 10:54:41.121 AM","-0.279","4.477"
"122","10/24/2019 10:54:41.122 AM","-0.278","4.477"
"123","10/24/2019 10:54:41.123 AM","-0.279","4.477"
"124","10/24/2019 10:54:41.124 AM","-0.278","4.477"
"125","10/24/2019 10:54:41.125 AM","-0.279","4.477"
"126","10/24/2019 10:54:41.126 AM","-0.278","4.476"
"127","10/24/2019 10:54:41.127 AM","-0.278","4.477"
"128","10/24/2019 10:54:41.128 AM","-0.278","4.476"
"129","10/24/2019 10:54:41.129 AM","-0.279","4.477"
"130","10/24/2019 10:54:41.130 AM","-0.278","4.476"
"131","10/24/2019 10:54:41.131 AM","-0.279","4.475"
"132","10/24/2019 10:54:41.132 AM","-0.278","4.476"
"133","10/24/2019 10:54:41.133 AM","-0.278","4.475"
"134","10/24/2019 10:54:41.134 AM","-0.278","4.475"
"135","10/24/2019 10:54:41.135 AM","-0.278","4.475"
"136","10/24/2019 10:54:41.136 AM","-0.278","4.475"
"137","10/24/2019 10:54:41.137 AM","-0.278","4.475"
"138","10/24/2019 10:54:41.138 AM","-0.278","4.474"
"139","10/24/2019 10:54:41.139 AM","-0.277","4.474"
"140","10/24/2019 10:54:41.140 AM","-0.278","4.475"
"141","10/24/2019 10:54:41.141 AM","-0.277","4.474"
"142","10/24/2019 10:54:41.142 AM","-0.277","4.475"
"143","10/24/2019 10:54:41.143 AM","-0.276","4.474"
"144","10/24/2019 10:54:41.144 AM","-0.276","4.473"
"145","10/24/2019 10:54:41.145 AM","-0.276","4.474"
"146","10/24/2019 10:54:41.146 AM","-0.276","4.474"
"147","10/24/2019 10:54:41.147 AM","-0.275","4.473"
"148","10/24/2019 10:54:41.148 AM","-0.276","4.474"
"149","10/24/2019 10:54:41.149 AM","-0.275","4.474"
"150","10/24/2019 10:54:41.150 AM","-0.275","4.474"
"151","10/24/2019 10:54:41.151 AM","-0.274","4.474"
"152","10/24/2019 10:54:41.152 AM","-0.274","4.473"
"153","10/24/2019 10:54:41.153 AM","-0.273","4.475"
"154","10/24/2019 10:54:41.154 AM","-0.273","4.474"
"155","10/24/2019 10:54:41.155 AM","-0.273","4.474"
"156","10/24/2019 10:54:41.156 AM","-0.272","4.474"
"157","10/24/2019 10:54:41.157 AM","-0.272","4.474"
"158","10/24/2019 10:54:41.158 AM","-0.272","4.474"
"159","10/24/2019 10:54:41.159 AM","-0.273","4.475"
"160","10/24/2019 10:54:41.160 AM","-0.273","4.474"
"161","10/24/2019 10:54:41.161 AM","-0.272","4.475"
"162","10/24/2019 10:54:41.162 AM","-0.272","4.475"
"163","10/24/2019 10:54:41.163 AM","-0.272","4.475"
"164","10/24/2019 10:54:41.164 AM","-0.271","4.475"
"165","10/24/2019 10:54:41.165 AM","-0.272","4.475"
"166","10/24/2019 10:54:41.166 AM","-0.272","4.474"
"167","10/24/2019 10:54:41.167 AM","-0.271","4.475"
"168","10/24/2019 10:54:41.168 AM","-0.271","4.475"
"169","10/24/2019 10:54:41.169 AM","-0.271","4.475"
"170","10/24/2019 10:54:41.170 AM","-0.271","4.475"
"171","10/24/2019 10:54:41.171 AM","-0.271","4.475"
"172","10/24/2019 10:54:41.172 AM","-0.272","4.475"
"173","10/24/2019 10:54:41.173 AM","-0.271","4.476"
"174","10/24/2019 10:54:41.174 AM","-0.272","4.476"
"175","10/24/2019 10:54:41.175 AM","-0.271","4.476"
"176","10/24/2019 10:54:41.176 AM","-0.272","4.476"
"177","10/24/2019 10:54:41.177 AM","-0.272","4.476"
"178","10/24/2019 10:54:41.178 AM","-0.271","4.477"
"179","10/24/2019 10:54:41.179 AM","-0.272","4.476"
"180","10/24/2019 10:54:41.180 AM","-0.271","4.477"
"181","10/24/2019 10:54:41.181 AM","-0.272","4.477"
"182","10/24/2019 10:54:41.182 AM","-0.272","4.477"
"183","10/24/2019 10:54:41.183 AM","-0.272","4.477"
"184","10/24/2019 10:54:41.184 AM","-0.272","4.476"
"185","10/24/2019 10:54:41.185 AM","-0.272","4.476"
"186","10/24/2019 10:54:41.186 AM","-0.273","4.476"
"187","10/24/2019 10:54:41.187 AM","-0.272","4.477"
"188","10/24/2019 10:54:41.188 AM","-0.273","4.478"
"189","10/24/2019 10:54:41.189 AM","-0.272","4.477"
"190","10/24/2019 10:54:41.190 AM","-0.272","4.477"
"191","10/24/2019 10:54:41.191 AM","-0.273","4.477"
"192","10/24/2019 10:54:41.192 AM","-0.274","4.477"
"193","10/24/2019 10:54:41.193 AM","-0.272","4.477"
"194","10/24/2019 10:54:41.194 AM","-0.274","4.477"
"195","10/24/2019 10:54:41.195 AM","-0.272","4.477"
"196","10/24/2019 10:54:41.196 AM","-0.273","4.477"
"197","10/24/2019 10:54:41.197 AM","-0.272","4.477"
"198","10/24/2019 10:54:41.198 AM","-0.273","4.477"
"199","10/24/2019 10:54:41.199 AM","-0.273","4.476"
"200","10/24/2019 10:54:41.200 AM","-0.273","4.477"
"201","10/24/2019 10:54:41.201 AM","-0.273","4.477"
"202","10/24/2019 10:54:41.202 AM","-0.273","4.477"
"203","10/24/2019 10:54:41.203 AM","-0.272","4.477"
"204","10/24/2019 10:54:41.204 AM","-0.273","4.477"
"205","10/24/2019 10:54:41.205 AM","-0.273","4.477"
"206","10/24/2019 10:54:41.206 AM","-0.273","4.477"
"207","10/24/2019 10:54:41.207 AM","-0.273","4.477"
"208","10/24/2019 10:54:41.208 AM","-0.272","4.477"
"209","10/24/2019 10:54:41.209 AM","-0.273","4.478"
"210","10/24/2019 10:54:41.210 AM","-0.272","4.478"
"211","10/24/2019 10:54:41.211 AM","-0.272","4.477"
"212","10/24/2019 10:54:41.212 AM","-0.272","4.478"
"213","10/24/2019 10:54:41.213 AM","-0.271","4.478"
"214","10/24/2019 10:54:41.214 AM","-0.271","4.477"
"215","10/24/2019 10:54:41.215 AM","-0.271","4.478"
"216","10/24/2019 10:54:41.216 AM","-0.271","4.478"
"217","10/24/2019 10:54:41.217 AM","-0.271","4.477"
"218","10/24/2019 10:54:41.218 AM","-0.270","4.478"
"219","10/24/2019 10:54:41.219 AM","-0.270","4.478"
"220","10/24/2019 10:54:41.220 AM","-0.270","4.478"
"221","10/24/2019 10:54:41.221 AM","-0.271","4.478"
"222","10/24/2019 10:54:41.222 AM","-0.270","4.478"
"223","10/24/2019 10:54:41.223 AM","-0.271","4.478"
"224","10/24/2019 10:54:41.224 AM","-0.270","4.478"
"225","10/24/2019 10:54:41.225 AM","-0.270","4.477"
"226","10/24/2019 10:54:41.226 AM","-0.270","4.478"
"227","10/24/2019 10:54:41.227 AM","-0.270","4.478"
"228","10/24/2019 10:54:41.228 AM","-0.270","4.477"
"229","10/24/2019 10:54:41.229 AM","-0.270","4.478"
"230","10/24/2019 10:54:41.230 AM","-0.270","4.478"
"231","10/24/2019 10:54:41.231 AM","-0.270","4.477"
"232","10/24/2019 10:54:41.232 AM","-0.270","4.477"
"233","10/24/2019 10:54:41.233 AM","-0.270","4.477"
"234","10/24/2019 10:54:41.234 AM","-0.270","4.477"
"235","10/24/2019 10:54:41.235 AM","-0.270","4.477"
"236","10/24/2019 10:54:41.236 AM","-0.268","4.477"
"237","10/24/2019 10:54:41.237 AM","-0.269","4.477"
"238","10/24/2019 10:54:41.238 AM","-0.269","4.477"
"239","10/24/2019 10:54:41.239 AM","-0.270","4.477"
"240","10/24/2019 10:54:41.240 AM","-0.269","4.477"
"241","10/24/2019 10:54:41.241 AM","-0.268","4.476"
"242","10/24/2019 10:54:41.242 AM","-0.269","4.476"
"243","10/24/2019 10:54:41.243 AM","-0.269","4.476"
"244","10/24/2019 10:54:41.244 AM","-0.269","4.477"
"245","10/24/2019 10:54:41.245 AM","-0.268","4.477"
"246","10/24/2019 10:54:41.246 AM","-0.269","4.476"
"247","10/24/2019 10:54:41.247 AM","-0.268","4.476"
"248","10/24/2019 10:54:41.248 AM","-0.268","4.477"
"249","10/24/2019 10:54:41.249 AM","-0.267","4.477"
"250","10/24/2019 10:54:41.250 AM","-0.268","4.475"
"251","10/24/2019 10:54:41.251 AM","-0.268","4.477"
"252","10/24/2019 10:54:41.252 AM","-0.267","4.476"
"253","10/24/2019 10:54:41.253 AM","-0.268","4.476"
"254","10/24/2019 10:54:41.254 AM","-0.268","4.477"
"255","10/24/2019 10:54:41.255 AM","-0.267","4.477"
"256","10/24/2019 10:54:41.256 AM","-0.268","4.476"
"257","10/24/2019 10:54:41.257 AM","-0.267","4.476"
"258","10/24/2019 10:54:41.258 AM","-0.267","4.477"
"259","10/24/2019 10:54:41.259 AM","-0.267","4.477"
"260","10/24/2019 10:54:41.260 AM","-0.267","4.476"
"261","10/24/2019 10:54:41.261 AM","-0.267","4.477"
"262","10/24/2019 10:54:41.262 AM","-0.268","4.476"
"263","10/24/2019 10:54:41.263 AM","-0.267","4.477"
"264","10/24/2019 10:54:41.264 AM","-0.267","4.477"
"265","10/24/2019 10:54:41.265 AM","-0.267","4.477"
"266","10/24/2019 10:54:41.266 AM","-0.267","4.477"
"267","10/24/2019 10:54:41.267 AM","-0.268","4.478"
"268","10/24/2019 10:54:41.268 AM","-0.267","4.477"
"269","10/24/2019 10:54:41.269 AM","-0.268","4.477"
"270","10/24/2019 10:54:41.270 AM","-0.268","4.477"
"271","10/24/2019 10:54:41.271 AM","-0.268","4.477"
"272","10/24/2019 10:54:41.272 AM","-0.267","4.477"
"273","10/24/2019 10:54:41.273 AM","-0.267","4.478"
"274","10/24/2019 10:54:41.274 AM","-0.268","4.477"
"275","10/24/2019 10:54:41.275 AM","-0.268","4.477"
"276","10/24/2019 10:54:41.276 AM","-0.268","4.478"
"277","10/24/2019 10:54:41.277 AM","-0.267","4.477"
"278","10/24/2019 10:54:41.278 AM","-0.267","4.477"
"279","10/24/2019 10:54:41.279 AM","-0.267","4.478"
"280","10/24/2019 10:54:41.280 AM","-0.267","4.477"
"281","10/24/2019 10:54:41.281 AM","-0.268","4.477"
"282","10/24/2019 10:54:41.282 AM","-0.267","4.477"
"283","10/24/2019 10:54:41.283 AM","-0.268","4.477"
"284","10/24/2019 10:54:41.284 AM","-0.268","4.477"
"285","10/24/2019 10:54:41.285 AM","-0.268","4.477"
"286","10/24/2019 10:54:41.286 AM","-0.268","4.477"
"287","10/24/2019 10:54:41.287 AM","-0.269","4.478"
"288","10/24/2019 10:54:41.288 AM","-0.269","4.477"
"289","10/24/2019 10:54:41.289 AM","-0.270","4.478"
"290","10/24/2019 10:54:41.290 AM","-0.268","4.477"
"291","10/24/2019 10:54:41.291 AM","-0.269","4.478"
"292","10/24/2019 10:54:41.292 AM","-0.269","4.477"
"293","10/24/2019 10:54:41.293 AM","-0.270","4.477"
"294","10/24/2019 10:54:41.294 AM","-0.269","4.477"
"295","10/24/2019 10:54:41.295 AM","-0.269","4.477"
"296","10/24/2019 10:54:41.296 AM","-0.270","4.477"
"297","10/24/2019 10:54:41.297 AM","-0.270","4.477"
"298","10/24/2019 10:54:41.298 AM","-0.270","4.477"
"299","10/24/2019 10:54:41.299 AM","-0.270","4.476"
"300","10/24/2019 10:54:41.300 AM","-0.270","4.476"
"301","10/24/2019 10:54:41.301 AM","-0.270","4.476"
"302","10/24/2019 10:54:41.302 AM","-0.269","4.476"
"303","10/24/2019 10:54:41.303 AM","-0.271","4.475"
"304","10/24/2019 10:54:41.304 AM","-0.270","4.476"
"305","10/24/2019 10:54:41.305 AM","-0.270","4.476"
"306","10/24/2019 10:54:41.306 AM","-0.270","4.477"
"307","10/24/2019 10:54:41.307 AM","-0.270","4.475"
"308","10/24/2019 10:54:41.308 AM","-0.271","4.477"
"309","10/24/2019 10:54:41.309 AM","-0.271","4.476"
"310","10/24/2019 10:54:41.310 AM","-0.271","4.476"
"311","10/24/2019 10:54:41.311 AM","-0.271","4.477"
"312","10/24/2019 10:54:41.312 AM","-0.270","4.476"
"313","10/24/2019 10:54:41.313 AM","-0.271","4.477"
"314","10/24/2019 10:54:41.314 AM","-0.271","4.475"
"315","10/24/2019 10:54:41.315 AM","-0.270","4.475"
"316","10/24/2019 10:54:41.316 AM","-0.270","4.475"
"317","10/24/2019 10:54:41.317 AM","-0.270","4.475"
"318","10/24/2019 10:54:41.318 AM","-0.270","4.475"
"319","10/24/2019 10:54:41.319 AM","-0.270","4.475"
"320","10/24/2019 10:54:41.320 AM","-0.269","4.475"
"321","10/24/2019 10:54:41.321 AM","-0.269","4.474"
"322","10/24/2019 10:54:41.322 AM","-0.270","4.475"
"323","10/24/2019 10:54:41.323 AM","-0.269","4.475"
"324","10/24/2019 10:54:41.324 AM","-0.269","4.475"
"325","10/24/2019 10:54:41.325 AM","-0.269","4.475"
"326","10/24/2019 10:54:41.326 AM","-0.268","4.474"
"327","10/24/2019 10:54:41.327 AM","-0.269","4.475"
"328","10/24/2019 10:54:41.328 AM","-0.268","4.474"
"329","10/24/2019 10:54:41.329 AM","-0.267","4.474"
"330","10/24/2019 10:54:41.330 AM","-0.268","4.475"
"331","10/24/2019 10:54:41.331 AM","-0.267","4.475"
"332","10/24/2019 10:54:41.332 AM","-0.267","4.475"
"333","10/24/2019 10:54:41.333 AM","-0.267","4.475"
"334","10/24/2019 10:54:41.334 AM","-0.267","4.475"
"335","10/24/2019 10:54:41.335 AM","-0.267","4.475"
"336","10/24/2019 10:54:41.336 AM","-0.267","4.475"
"337","10/24/2019 10:54:41.337 AM","-0.266","4.475"
"338","10/24/2019 10:54:41.338 AM","-0.266","4.475"
"339","10/24/2019 10:54:41.339 AM","-0.266","4.475"
"340","10/24/2019 10:54:41.340 AM","-0.266","4.476"
"341","10/24/2019 10:54:41.341 AM","-0.266","4.475"
"342","10/24/2019 10:54:41.342 AM","-0.266","4.475"
"343","10/24/2019 10:54:41.343 AM","-0.265","4.475"
"344","10/24/2019 10:54:41.344 AM","-0.266","4.475"
"345","10/24/2019 10:54:41.345 AM","-0.265","4.475"
"346","10/24/2019 10:54:41.346 AM","-0.265","4.476"
"347","10/24/2019 10:54:41.347 AM","-0.264","4.476"
"348","10/24/2019 10:54:41.348 AM","-0.265","4.476"
"349","10/24/2019 10:54:41.349 AM","-0.265","4.476"
"350","10/24/2019 10:54:41.350 AM","-0.264","4.476"
"351","10/24/2019 10:54:41.351 AM","-0.265","4.476"
"352","10/24/2019 10:54:41.352 AM","-0.264","4.477"
"353","10/24/2019 10:54:41.353 AM","-0.265","4.476"
"354","10/24/2019 10:54:41.354 AM","-0.265","4.477"
"355","10/24/2019 10:54:41.355 AM","-0.264","4.476"
"356","10/24/2019 10:54:41.356 AM","-0.265","4.477"
"357","10/24/2019 10:54:41.357 AM","-0.266","4.477"
"358","10/24/2019 10:54:41.358 AM","-0.266","4.477"
"359","10/24/2019 10:54:41.359 AM","-0.266","4.477"
"360","10/24/2019 10:54:41.360 AM","-0.267","4.477"
"361","10/24/2019 10:54:41.361 AM","-0.265","4.477"
"362","10/24/2019 10:54:41.362 AM","-0.267","4.477"
"363","10/24/2019 10:54:41.363 AM","-0.267","4.477"
"364","10/24/2019 10:54:41.364 AM","-0.266","4.477"
"365","10/24/2019 10:54:41.365 AM","-0.267","4.478"
"366","10/24/2019 10:54:41.366 AM","-0.267","4.477"
"367","10/24/2019 10:54:41.367 AM","-0.268","4.477"
"368","10/24/2019 10:54:41.368 AM","-0.267","4.478"
"369","10/24/2019 10:54:41.369 AM","-0.267","4.478"
"370","10/24/2019 10:54:41.370 AM","-0.268","4.477"
"371","10/24/2019 10:54:41.371 AM","-0.268","4.478"
"372","10/24/2019 10:54:41.372 AM","-0.269","4.478"
"373","10/24/2019 10:54:41.373 AM","-0.269","4.478"
"374","10/24/2019 10:54:41.374 AM","-0.270","4.477"
"375","10/24/2019 10:54:41.375 AM","-0.269","4.479"
"376","10/24/2019 10:54:41.376 AM","-0.269","4.478"
"377","10/24/2019 10:54:41.377 AM","-0.270","4.478"
"378","10/24/2019 10:54:41.378 AM","-0.270","4.479"
"379","10/24/2019 10:54:41.379 AM","-0.270","4.479"
"380","10/24/2019 10:54:41.380 AM","-0.270","4.479"
"381","10/24/2019 10:54:41.381 AM","-0.271","4.479"
"382","10/24/2019 10:54:41.382 AM","-0.271","4.479"
"383","10/24/2019 10:54:41.383 AM","-0.270","4.480"
"384","10/24/2019 10:54:41.384 AM","-0.271","4.479"
"385","10/24/2019 10:54:41.385 AM","-0.270","4.479"
"386","10/24/2019 10:54:41.386 AM","-0.271","4.479"
"387","10/24/2019 10:54:41.387 AM","-0.271","4.479"
"388","10/24/2019 10:54:41.388 AM","-0.271","4.479"
"389","10/24/2019 10:54:41.389 AM","-0.271","4.479"
"390","10/24/2019 10:54:41.390 AM","-0.271","4.478"
"391","10/24/2019 10:54:41.391 AM","-0.271","4.478"
"392","10/24/2019 10:54:41.392 AM","-0.271","4.479"
"393","10/24/2019 10:54:41.393 AM","-0.272","4.479"
"394","10/24/2019 10:54:41.394 AM","-0.271","4.479"
"395","10/24/2019 10:54:41.395 AM","-0.272","4.479"
"396","10/24/2019 10:54:41.396 AM","-0.271","4.480"
"397","10/24/2019 10:54:41.397 AM","-0.271","4.479"
"398","10/24/2019 10:54:41.398 AM","-0.270","4.479"
"399","10/24/2019 10:54:41.399 AM","-0.271","4.479"
"400","10/24/2019 10:54:41.400 AM","-0.270","4.479"
"401","10/24/2019 10:54:41.401 AM","-0.270","4.480"
"402","10/24/2019 10:54:41.402 AM","-0.271","4.479"
"403","10/24/2019 10:54:41.403 AM","-0.270","4.480"
"404","10/24/2019 10:54:41.404 AM","-0.270","4.480"
"405","10/24/2019 10:54:41.405 AM","-0.269","4.479"
"406","10/24/2019 10:54:41.406 AM","-0.270","4.480"
"407","10/24/2019 10:54:41.407 AM","-0.269","4.480"
"408","10/24/2019 10:54:41.408 AM","-0.270","4.480"
"409","10/24/2019 10:54:41.409 AM","-0.270","4.480"
"410","10/24/2019 10:54:41.410 AM","-0.270","4.480"
"411","10/24/2019 10:54:41.411 AM","-0.269","4.480"
"412","10/24/2019 10:54:41.412 AM","-0.268","4.480"
"413","10/24/2019 10:54:41.413 AM","-0.269","4.480"
"414","10/24/2019 10:54:41.414 AM","-0.268","4.480"
"415","10/24/2019 10:54:41.415 AM","-0.268","4.480"
"416","10/24/2019 10:54:41.416 AM","-0.268","4.480"
"417","10/24/2019 10:54:41.417 AM","-0.267","4.480"
"418","10/24/2019 10:54:41.418 AM","-0.267","4.480"
"419","10/24/2019 10:54:41.419 AM","-0.267","4.480"
"420","10/24/2019 10:54:41.420 AM","-0.267","4.481"
"421","10/24/2019 10:54:41.421 AM","-0.267","4.481"
"422","10/24/2019 10:54:41.422 AM","-0.267","4.480"
"423","10/24/2019 10:54:41.423 AM","-0.267","4.480"
"424","10/24/2019 10:54:41.424 AM","-0.267","4.481"
"425","10/24/2019 10:54:41.425 AM","-0.266","4.480"
"426","10/24/2019 10:54:41.426 AM","-0.267","4.481"
"427","10/24/2019 10:54:41.427 AM","-0.267","4.481"
"428","10/24/2019 10:54:41.428 AM","-0.267","4.481"
"429","10/24/2019 10:54:41.429 AM","-0.267","4.481"
"430","10/24/2019 10:54:41.430 AM","-0.267","4.481"
"431","10/24/2019 10:54:41.431 AM","-0.268","4.480"
"432","10/24/2019 10:54:41.432 AM","-0.267","4.480"
"433","10/24/2019 10:54:41.433 AM","-0.267","4.480"
"434","10/24/2019 10:54:41.434 AM","-0.267","4.480"
"435","10/24/2019 10:54:41.435 AM","-0.267","4.480"
"436","10/24/2019 10:54:41.436 AM","-0.268","4.480"
"437","10/24/2019 10:54:41.437 AM","-0.268","4.480"
"438","10/24/2019 10:54:41.438 AM","-0.268","4.480"
"439","10/24/2019 10:54:41.439 AM","-0.268","4.479"
"440","10/24/2019 10:54:41.440 AM","-0.267","4.480"
"441","10/24/2019 10:54:41.441 AM","-0.268","4.480"
"442","10/24/2019 10:54:41.442 AM","-0.268","4.479"
"443","10/24/2019 10:54:41.443 AM","-0.269","4.480"
